25 4 16 1 106.852198
25 4 16 16 60.785368
25 0 64 16 58.193331
25 8 8 16 63.660615
25 8 8 1 115.272157
25 4 16 4 58.557410
25 0 64 4 58.363518
25 8 8 4 63.583731
25 4 16 64 62.885295
25 0 64 64 58.286308
25 8 8 64 63.254368
